date,fiscal_year,base_year,group_code,cmdty_code,description,index_value
2016-11-01,2016-2017,2007-08,11,00,Restaurants and hotels,267.68
2016-12-01,2016-2017,2007-08,11,00,Restaurants and hotels,268.22
2017-01-01,2016-2017,2007-08,11,00,Restaurants and hotels,268.9
2017-02-01,2016-2017,2007-08,11,00,Restaurants and hotels,269.63
2017-03-01,2016-2017,2007-08,11,00,Restaurants and hotels,271.02
2017-04-01,2016-2017,2007-08,11,00,Restaurants and hotels,275.88
2017-05-01,2016-2017,2007-08,11,00,Restaurants and hotels,277.29
2017-06-01,2016-2017,2007-08,11,00,Restaurants and hotels,277.76
2017-07-01,2017-2018,2007-08,11,00,Restaurants and hotels,278.44
2017-08-01,2017-2018,2007-08,11,00,Restaurants and hotels,278.44
2017-09-01,2017-2018,2007-08,11,00,Restaurants and hotels,281.08
2017-10-01,2017-2018,2007-08,11,00,Restaurants and hotels,283.85
2017-11-01,2017-2018,2007-08,11,00,Restaurants and hotels,284.76
2017-12-01,2017-2018,2007-08,11,00,Restaurants and hotels,285.32
2018-01-01,2017-2018,2007-08,11,00,Restaurants and hotels,286.89
2018-02-01,2017-2018,2007-08,11,00,Restaurants and hotels,287.21
2018-03-01,2017-2018,2007-08,11,00,Restaurants and hotels,287.84
2018-04-01,2017-2018,2007-08,11,00,Restaurants and hotels,291.05
2018-05-01,2017-2018,2007-08,11,00,Restaurants and hotels,292.77
2018-06-01,2017-2018,2007-08,11,00,Restaurants and hotels,292.9
2018-07-01,2018-2019,2007-08,11,00,Restaurants and hotels,293.25
2018-08-01,2018-2019,2007-08,11,00,Restaurants and hotels,295.01
2018-09-01,2018-2019,2007-08,11,00,Restaurants and hotels,295.86
2018-10-01,2018-2019,2007-08,11,00,Restaurants and hotels,297.39
2018-11-01,2018-2019,2007-08,11,00,Restaurants and hotels,298.18
2018-12-01,2018-2019,2007-08,11,00,Restaurants and hotels,301.38
2019-01-01,2018-2019,2007-08,11,00,Restaurants and hotels,302.94
2019-02-01,2018-2019,2007-08,11,00,Restaurants and hotels,303.57
2019-03-01,2018-2019,2007-08,11,00,Restaurants and hotels,306.48
2019-04-01,2018-2019,2007-08,11,00,Restaurants and hotels,308.62
2019-05-01,2018-2019,2007-08,11,00,Restaurants and hotels,309.79
2019-06-01,2018-2019,2007-08,11,00,Restaurants and hotels,311.97
2015-07-01,2015-2016,2007-08,11,85,Readymade Food,249.7
2015-08-01,2015-2016,2007-08,11,85,Readymade Food,250.26
2015-09-01,2015-2016,2007-08,11,85,Readymade Food,251.29
2015-10-01,2015-2016,2007-08,11,85,Readymade Food,253.3
2015-11-01,2015-2016,2007-08,11,85,Readymade Food,254.36
2015-12-01,2015-2016,2007-08,11,85,Readymade Food,255.77
2016-01-01,2015-2016,2007-08,11,85,Readymade Food,257.11
2016-02-01,2015-2016,2007-08,11,85,Readymade Food,259.39
2016-03-01,2015-2016,2007-08,11,85,Readymade Food,261.8
2016-04-01,2015-2016,2007-08,11,85,Readymade Food,261.89
2016-05-01,2015-2016,2007-08,11,85,Readymade Food,263.16
2016-06-01,2015-2016,2007-08,11,85,Readymade Food,263.41
2016-07-01,2016-2017,2007-08,11,85,Readymade Food,264.37
2016-08-01,2016-2017,2007-08,11,85,Readymade Food,265.77
2016-09-01,2016-2017,2007-08,11,85,Readymade Food,266.11
2016-10-01,2016-2017,2007-08,11,85,Readymade Food,266.35
2016-11-01,2016-2017,2007-08,11,85,Readymade Food,267.68
2016-12-01,2016-2017,2007-08,11,85,Readymade Food,268.22
2017-01-01,2016-2017,2007-08,11,85,Readymade Food,268.9
2017-02-01,2016-2017,2007-08,11,85,Readymade Food,269.63
2017-03-01,2016-2017,2007-08,11,85,Readymade Food,271.02
2017-04-01,2016-2017,2007-08,11,85,Readymade Food,275.88
2017-05-01,2016-2017,2007-08,11,85,Readymade Food,277.29
2017-06-01,2016-2017,2007-08,11,85,Readymade Food,277.76
2017-07-01,2017-2018,2007-08,11,85,Readymade Food,278.44
2017-08-01,2017-2018,2007-08,11,85,Readymade Food,278.44
2017-09-01,2017-2018,2007-08,11,85,Readymade Food,281.08
2017-10-01,2017-2018,2007-08,11,85,Readymade Food,283.85
2017-11-01,2017-2018,2007-08,11,85,Readymade Food,284.76
2017-12-01,2017-2018,2007-08,11,85,Readymade Food,285.32
2018-01-01,2017-2018,2007-08,11,85,Readymade Food,286.89
2018-02-01,2017-2018,2007-08,11,85,Readymade Food,287.21
2018-03-01,2017-2018,2007-08,11,85,Readymade Food,287.84
2018-04-01,2017-2018,2007-08,11,85,Readymade Food,291.05
2018-05-01,2017-2018,2007-08,11,85,Readymade Food,292.77
2018-06-01,2017-2018,2007-08,11,85,Readymade Food,292.9
2018-07-01,2018-2019,2007-08,11,85,Readymade Food,293.25
2018-08-01,2018-2019,2007-08,11,85,Readymade Food,295.01
2018-09-01,2018-2019,2007-08,11,85,Readymade Food,295.86
2018-10-01,2018-2019,2007-08,11,85,Readymade Food,297.39
2018-11-01,2018-2019,2007-08,11,85,Readymade Food,298.18
2018-12-01,2018-2019,2007-08,11,85,Readymade Food,301.38
2019-01-01,2018-2019,2007-08,11,85,Readymade Food,302.94
2019-02-01,2018-2019,2007-08,11,85,Readymade Food,303.57
2019-03-01,2018-2019,2007-08,11,85,Readymade Food,306.48
2019-04-01,2018-2019,2007-08,11,85,Readymade Food,308.62
2019-05-01,2018-2019,2007-08,11,85,Readymade Food,309.79
2019-06-01,2018-2019,2007-08,11,85,Readymade Food,311.97
2015-07-01,2015-2016,2007-08,12,00,Misc. goods and services,223.13
2015-08-01,2015-2016,2007-08,12,00,Misc. goods and services,223.88
2015-09-01,2015-2016,2007-08,12,00,Misc. goods and services,224.64
2015-10-01,2015-2016,2007-08,12,00,Misc. goods and services,225.79
2015-11-01,2015-2016,2007-08,12,00,Misc. goods and services,225.02
2015-12-01,2015-2016,2007-08,12,00,Misc. goods and services,226.28
2016-01-01,2015-2016,2007-08,12,00,Misc. goods and services,227.33
2016-02-01,2015-2016,2007-08,12,00,Misc. goods and services,230.15
2016-03-01,2015-2016,2007-08,12,00,Misc. goods and services,232.55
2016-04-01,2015-2016,2007-08,12,00,Misc. goods and services,232.97
2016-05-01,2015-2016,2007-08,12,00,Misc. goods and services,233.52
2016-06-01,2015-2016,2007-08,12,00,Misc. goods and services,233.42
2016-07-01,2016-2017,2007-08,12,00,Misc. goods and services,235.82
2016-08-01,2016-2017,2007-08,12,00,Misc. goods and services,237.38
2016-09-01,2016-2017,2007-08,12,00,Misc. goods and services,236.99
2016-10-01,2016-2017,2007-08,12,00,Misc. goods and services,237.26
2016-11-01,2016-2017,2007-08,12,00,Misc. goods and services,238.33
2016-12-01,2016-2017,2007-08,12,00,Misc. goods and services,237.77
2017-01-01,2016-2017,2007-08,12,00,Misc. goods and services,238.58
2017-02-01,2016-2017,2007-08,12,00,Misc. goods and services,241.06
2017-03-01,2016-2017,2007-08,12,00,Misc. goods and services,242.19
2017-04-01,2016-2017,2007-08,12,00,Misc. goods and services,244.71
2017-05-01,2016-2017,2007-08,12,00,Misc. goods and services,245.99
2017-06-01,2016-2017,2007-08,12,00,Misc. goods and services,246.71
2017-07-01,2017-2018,2007-08,12,00,Misc. goods and services,247.19
2017-08-01,2017-2018,2007-08,12,00,Misc. goods and services,248.46
2017-09-01,2017-2018,2007-08,12,00,Misc. goods and services,250.11
2017-10-01,2017-2018,2007-08,12,00,Misc. goods and services,249.67
2017-11-01,2017-2018,2007-08,12,00,Misc. goods and services,252.27
2017-12-01,2017-2018,2007-08,12,00,Misc. goods and services,253.23
2018-01-01,2017-2018,2007-08,12,00,Misc. goods and services,255.69
2018-02-01,2017-2018,2007-08,12,00,Misc. goods and services,255.21
2018-03-01,2017-2018,2007-08,12,00,Misc. goods and services,256.35
2018-04-01,2017-2018,2007-08,12,00,Misc. goods and services,263.59
2018-05-01,2017-2018,2007-08,12,00,Misc. goods and services,263.91
2018-06-01,2017-2018,2007-08,12,00,Misc. goods and services,264.25
2018-07-01,2018-2019,2007-08,12,00,Misc. goods and services,265.48
2018-08-01,2018-2019,2007-08,12,00,Misc. goods and services,264.45
2018-09-01,2018-2019,2007-08,12,00,Misc. goods and services,267.3
2018-10-01,2018-2019,2007-08,12,00,Misc. goods and services,271.44
