date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index
2020-05-01,2019-2020,2015-16,11,00,Restaurants and hotels,129.8,Restaurants & hotels,256.7866666666667,0.3894283192273742,129.8
2020-06-01,2019-2020,2015-16,11,00,Restaurants and hotels,130.52,Restaurants & hotels,256.7866666666667,0.3894283192273742,130.52
2020-07-01,2020-2021,2015-16,11,00,Restaurants and hotels,130.92,Restaurants & hotels,256.7866666666667,0.3894283192273742,130.92
2020-08-01,2020-2021,2015-16,11,00,Restaurants and hotels,133.37,Restaurants & hotels,256.7866666666667,0.3894283192273742,133.37
2020-09-01,2020-2021,2015-16,11,00,Restaurants and hotels,134.14,Restaurants & hotels,256.7866666666667,0.3894283192273742,134.14
2020-10-01,2020-2021,2015-16,11,00,Restaurants and hotels,135.28,Restaurants & hotels,256.7866666666667,0.3894283192273742,135.28
2020-11-01,2020-2021,2015-16,11,00,Restaurants and hotels,136.53,Restaurants & hotels,256.7866666666667,0.3894283192273742,136.53
2020-12-01,2020-2021,2015-16,11,00,Restaurants and hotels,137.47,Restaurants & hotels,256.7866666666667,0.3894283192273742,137.47
2021-01-01,2020-2021,2015-16,11,00,Restaurants and hotels,138.39,Restaurants & hotels,256.7866666666667,0.3894283192273742,138.39
2021-02-01,2020-2021,2015-16,11,00,Restaurants and hotels,139,Restaurants & hotels,256.7866666666667,0.3894283192273742,139
2021-03-01,2020-2021,2015-16,11,00,Restaurants and hotels,140.53,Restaurants & hotels,256.7866666666667,0.3894283192273742,140.53
2021-04-01,2020-2021,2015-16,11,00,Restaurants and hotels,140.81,Restaurants & hotels,256.7866666666667,0.3894283192273742,140.81
2021-05-01,2020-2021,2015-16,11,00,Restaurants and hotels,141.66,Restaurants & hotels,256.7866666666667,0.3894283192273742,141.66
2021-06-01,2020-2021,2015-16,11,00,Restaurants and hotels,142.77,Restaurants & hotels,256.7866666666667,0.3894283192273742,142.77
2021-07-01,2021-2022,2015-16,11,00,Restaurants and hotels,143.31,Restaurants & hotels,256.7866666666667,0.3894283192273742,143.31
2021-08-01,2021-2022,2015-16,11,00,Restaurants and hotels,143.47,Restaurants & hotels,256.7866666666667,0.3894283192273742,143.47
2021-09-01,2021-2022,2015-16,11,00,Restaurants and hotels,145.51,Restaurants & hotels,256.7866666666667,0.3894283192273742,145.51
2021-10-01,2021-2022,2015-16,11,00,Restaurants and hotels,146.92,Restaurants & hotels,256.7866666666667,0.3894283192273742,146.92
2021-11-01,2021-2022,2015-16,11,00,Restaurants and hotels,152.1,Restaurants & hotels,256.7866666666667,0.3894283192273742,152.1
2021-12-01,2021-2022,2015-16,11,00,Restaurants and hotels,155.66,Restaurants & hotels,256.7866666666667,0.3894283192273742,155.66
2022-01-01,2021-2022,2015-16,11,00,Restaurants and hotels,156.62,Restaurants & hotels,256.7866666666667,0.3894283192273742,156.62
2022-02-01,2021-2022,2015-16,11,00,Restaurants and hotels,159.82,Restaurants & hotels,256.7866666666667,0.3894283192273742,159.82
2022-03-01,2021-2022,2015-16,11,00,Restaurants and hotels,160.94,Restaurants & hotels,256.7866666666667,0.3894283192273742,160.94
2022-04-01,2021-2022,2015-16,11,00,Restaurants and hotels,161.24,Restaurants & hotels,256.7866666666667,0.3894283192273742,161.24
2022-05-01,2021-2022,2015-16,11,00,Restaurants and hotels,162.26,Restaurants & hotels,256.7866666666667,0.3894283192273742,162.26
2022-06-01,2021-2022,2015-16,11,00,Restaurants and hotels,173.02,Restaurants & hotels,256.7866666666667,0.3894283192273742,173.02
2022-07-01,2022-2023,2015-16,11,00,Restaurants and hotels,178.75,Restaurants & hotels,256.7866666666667,0.3894283192273742,178.75
2022-08-01,2022-2023,2015-16,11,00,Restaurants and hotels,182.8,Restaurants & hotels,256.7866666666667,0.3894283192273742,182.8
2022-09-01,2022-2023,2015-16,11,00,Restaurants and hotels,187.9,Restaurants & hotels,256.7866666666667,0.3894283192273742,187.9
2022-10-01,2022-2023,2015-16,11,00,Restaurants and hotels,193.58,Restaurants & hotels,256.7866666666667,0.3894283192273742,193.58
2022-11-01,2022-2023,2015-16,11,00,Restaurants and hotels,196.97,Restaurants & hotels,256.7866666666667,0.3894283192273742,196.97
2022-12-01,2022-2023,2015-16,11,00,Restaurants and hotels,200.18,Restaurants & hotels,256.7866666666667,0.3894283192273742,200.18
2023-01-01,2022-2023,2015-16,11,00,Restaurants and hotels,207.39,Restaurants & hotels,256.7866666666667,0.3894283192273742,207.39
2023-02-01,2022-2023,2015-16,11,00,Restaurants and hotels,216.08,Restaurants & hotels,256.7866666666667,0.3894283192273742,216.08
2023-03-01,2022-2023,2015-16,11,00,Restaurants and hotels,225.06,Restaurants & hotels,256.7866666666667,0.3894283192273742,225.06
2023-04-01,2022-2023,2015-16,11,00,Restaurants and hotels,226.36,Restaurants & hotels,256.7866666666667,0.3894283192273742,226.36
2023-05-01,2022-2023,2015-16,11,00,Restaurants and hotels,237.02,Restaurants & hotels,256.7866666666667,0.3894283192273742,237.02
2023-06-01,2022-2023,2015-16,11,00,Restaurants and hotels,240.11,Restaurants & hotels,256.7866666666667,0.3894283192273742,240.11
2023-07-01,2023-2024,2015-16,11,00,Restaurants and hotels,242.65,Restaurants & hotels,256.7866666666667,0.3894283192273742,242.65
2023-08-01,2023-2024,2015-16,11,00,Restaurants and hotels,247.58,Restaurants & hotels,256.7866666666667,0.3894283192273742,247.58
2023-09-01,2023-2024,2015-16,11,00,Restaurants and hotels,252.06,Restaurants & hotels,256.7866666666667,0.3894283192273742,252.06
2023-10-01,2023-2024,2015-16,11,00,Restaurants and hotels,256.43,Restaurants & hotels,256.7866666666667,0.3894283192273742,256.43
2023-11-01,2023-2024,2015-16,11,00,Restaurants and hotels,258.07,Restaurants & hotels,256.7866666666667,0.3894283192273742,258.07
2023-12-01,2023-2024,2015-16,11,00,Restaurants and hotels,260.11,Restaurants & hotels,256.7866666666667,0.3894283192273742,260.11
2024-01-01,2023-2024,2015-16,11,00,Restaurants and hotels,262.77,Restaurants & hotels,256.7866666666667,0.3894283192273742,262.77
2024-02-01,2023-2024,2015-16,11,00,Restaurants and hotels,263.47,Restaurants & hotels,256.7866666666667,0.3894283192273742,263.47
2024-03-01,2023-2024,2015-16,11,00,Restaurants and hotels,265.74,Restaurants & hotels,256.7866666666667,0.3894283192273742,265.74
2024-04-01,2023-2024,2015-16,11,00,Restaurants and hotels,268.67,Restaurants & hotels,256.7866666666667,0.3894283192273742,268.67
2024-05-01,2023-2024,2015-16,11,00,Restaurants and hotels,265.2,Restaurants & hotels,256.7866666666667,0.3894283192273742,265.2
2024-06-01,2023-2024,2015-16,11,00,Restaurants and hotels,263.73,Restaurants & hotels,256.7866666666667,0.3894283192273742,263.73
2024-07-01,2024-2025,2015-16,11,00,Restaurants and hotels,265.28,Restaurants & hotels,256.7866666666667,0.3894283192273742,265.28
2024-08-01,2024-2025,2015-16,11,00,Restaurants and hotels,266.75,Restaurants & hotels,256.7866666666667,0.3894283192273742,266.75
2024-09-01,2024-2025,2015-16,11,00,Restaurants and hotels,271.99,Restaurants & hotels,256.7866666666667,0.3894283192273742,271.99
2024-10-01,2024-2025,2015-16,11,00,Restaurants and hotels,272.98,Restaurants & hotels,256.7866666666667,0.3894283192273742,272.98
2024-11-01,2024-2025,2015-16,11,00,Restaurants and hotels,276.36,Restaurants & hotels,256.7866666666667,0.3894283192273742,276.36
2024-12-01,2024-2025,2015-16,11,00,Restaurants and hotels,277.24,Restaurants & hotels,256.7866666666667,0.3894283192273742,277.24
2025-01-01,2024-2025,2015-16,11,00,Restaurants and hotels,279.39,Restaurants & hotels,256.7866666666667,0.3894283192273742,279.39
2025-02-01,2024-2025,2015-16,11,00,Restaurants and hotels,280.26,Restaurants & hotels,256.7866666666667,0.3894283192273742,280.26
2025-03-01,2024-2025,2015-16,11,00,Restaurants and hotels,280.73,Restaurants & hotels,256.7866666666667,0.3894283192273742,280.73
2025-04-01,2024-2025,2015-16,11,00,Restaurants and hotels,282.36,Restaurants & hotels,256.7866666666667,0.3894283192273742,282.36
2025-05-01,2024-2025,2015-16,11,00,Restaurants and hotels,282.75,Restaurants & hotels,256.7866666666667,0.3894283192273742,282.75
2025-06-01,2024-2025,2015-16,11,00,Restaurants and hotels,283.57,Restaurants & hotels,256.7866666666667,0.3894283192273742,283.57
2025-07-01,2025-2026,2015-16,11,00,Restaurants and hotels,283.97,Restaurants & hotels,256.7866666666667,0.3894283192273742,283.97
2025-08-01,2025-2026,2015-16,11,00,Restaurants and hotels,284.54,Restaurants & hotels,256.7866666666667,0.3894283192273742,284.54
2025-09-01,2025-2026,2015-16,11,00,Restaurants and hotels,286.84,Restaurants & hotels,256.7866666666667,0.3894283192273742,286.84
2025-10-01,2025-2026,2015-16,11,00,Restaurants and hotels,288.06,Restaurants & hotels,256.7866666666667,0.3894283192273742,288.06
2025-11-01,2025-2026,2015-16,11,00,Restaurants and hotels,288.7,Restaurants & hotels,256.7866666666667,0.3894283192273742,288.7
2025-12-01,2025-2026,2015-16,11,00,Restaurants and hotels,290.95,Restaurants & hotels,256.7866666666667,0.3894283192273742,290.95
2026-01-01,2025-2026,2015-16,11,00,Restaurants and hotels,291.46,Restaurants & hotels,256.7866666666667,0.3894283192273742,291.46
2026-02-01,2025-2026,2015-16,11,00,Restaurants and hotels,292.5,Restaurants & hotels,256.7866666666667,0.3894283192273742,292.5
2026-03-01,2025-2026,2015-16,11,00,Restaurants and hotels,294.18,Restaurants & hotels,256.7866666666667,0.3894283192273742,294.18
2026-04-01,2025-2026,2015-16,11,00,Restaurants and hotels,296.83,Restaurants & hotels,256.7866666666667,0.3894283192273742,296.83
2026-05-01,2025-2026,2015-16,11,00,Restaurants and hotels,299.09,Restaurants & hotels,256.7866666666667,0.3894283192273742,299.09
2026-06-01,2025-2026,2015-16,11,00,Restaurants and hotels,298.29,Restaurants & hotels,256.7866666666667,0.3894283192273742,298.29
2015-07-01,2015-2016,2007-08,12,00,Misc. goods and services,223.13,Misc. goods & services,228.22333333333333,0.43816729227218953,97.76826792469365
2015-08-01,2015-2016,2007-08,12,00,Misc. goods and services,223.88,Misc. goods & services,228.22333333333333,0.43816729227218953,98.09689339389779
2015-09-01,2015-2016,2007-08,12,00,Misc. goods and services,224.64,Misc. goods & services,228.22333333333333,0.43816729227218953,98.42990053602465
2015-10-01,2015-2016,2007-08,12,00,Misc. goods and services,225.79,Misc. goods & services,228.22333333333333,0.43816729227218953,98.93379292213767
2015-11-01,2015-2016,2007-08,12,00,Misc. goods and services,225.02,Misc. goods & services,228.22333333333333,0.43816729227218953,98.59640410708809
2015-12-01,2015-2016,2007-08,12,00,Misc. goods and services,226.28,Misc. goods & services,228.22333333333333,0.43816729227218953,99.14849489535105
2016-01-01,2015-2016,2007-08,12,00,Misc. goods and services,227.33,Misc. goods & services,228.22333333333333,0.43816729227218953,99.60857055223686
2016-02-01,2015-2016,2007-08,12,00,Misc. goods and services,230.15,Misc. goods & services,228.22333333333333,0.43816729227218953,100.84420231644442
2016-03-01,2015-2016,2007-08,12,00,Misc. goods and services,232.55,Misc. goods & services,228.22333333333333,0.43816729227218953,101.89580381789769
2016-04-01,2015-2016,2007-08,12,00,Misc. goods and services,232.97,Misc. goods & services,228.22333333333333,0.43816729227218953,102.07983408065199
2016-05-01,2015-2016,2007-08,12,00,Misc. goods and services,233.52,Misc. goods & services,228.22333333333333,0.43816729227218953,102.3208260914017
2016-06-01,2015-2016,2007-08,12,00,Misc. goods and services,233.42,Misc. goods & services,228.22333333333333,0.43816729227218953,102.27700936217448
2016-07-01,2016-2017,2007-08,12,00,Misc. goods and services,235.82,Misc. goods & services,228.22333333333333,0.43816729227218953,103.32861086362773
2016-08-01,2016-2017,2007-08,12,00,Misc. goods and services,237.38,Misc. goods & services,228.22333333333333,0.43816729227218953,104.01215183957235
2016-09-01,2016-2017,2007-08,12,00,Misc. goods and services,236.99,Misc. goods & services,228.22333333333333,0.43816729227218953,103.8412665955862
2016-10-01,2016-2017,2007-08,12,00,Misc. goods and services,237.26,Misc. goods & services,228.22333333333333,0.43816729227218953,103.95957176449969
2016-11-01,2016-2017,2007-08,12,00,Misc. goods and services,238.33,Misc. goods & services,228.22333333333333,0.43816729227218953,104.42841076723094
2016-12-01,2016-2017,2007-08,12,00,Misc. goods and services,237.77,Misc. goods & services,228.22333333333333,0.43816729227218953,104.18303708355852
2017-01-01,2016-2017,2007-08,12,00,Misc. goods and services,238.58,Misc. goods & services,228.22333333333333,0.43816729227218953,104.53795259029899
2017-02-01,2016-2017,2007-08,12,00,Misc. goods and services,241.06,Misc. goods & services,228.22333333333333,0.43816729227218953,105.62460747513401
2017-03-01,2016-2017,2007-08,12,00,Misc. goods and services,242.19,Misc. goods & services,228.22333333333333,0.43816729227218953,106.11973651540158
2017-04-01,2016-2017,2007-08,12,00,Misc. goods and services,244.71,Misc. goods & services,228.22333333333333,0.43816729227218953,107.2239180919275
2017-05-01,2016-2017,2007-08,12,00,Misc. goods and services,245.99,Misc. goods & services,228.22333333333333,0.43816729227218953,107.78477222603591
2017-06-01,2016-2017,2007-08,12,00,Misc. goods and services,246.71,Misc. goods & services,228.22333333333333,0.43816729227218953,108.10025267647188
2017-07-01,2017-2018,2007-08,12,00,Misc. goods and services,247.19,Misc. goods & services,228.22333333333333,0.43816729227218953,108.31057297676253
2017-08-01,2017-2018,2007-08,12,00,Misc. goods and services,248.46,Misc. goods & services,228.22333333333333,0.43816729227218953,108.86704543794822
2017-09-01,2017-2018,2007-08,12,00,Misc. goods and services,250.11,Misc. goods & services,228.22333333333333,0.43816729227218953,109.59002147019733
2017-10-01,2017-2018,2007-08,12,00,Misc. goods and services,249.67,Misc. goods & services,228.22333333333333,0.43816729227218953,109.39722786159756
2017-11-01,2017-2018,2007-08,12,00,Misc. goods and services,252.27,Misc. goods & services,228.22333333333333,0.43816729227218953,110.53646282150525
2017-12-01,2017-2018,2007-08,12,00,Misc. goods and services,253.23,Misc. goods & services,228.22333333333333,0.43816729227218953,110.95710342208655
2018-01-01,2017-2018,2007-08,12,00,Misc. goods and services,255.69,Misc. goods & services,228.22333333333333,0.43816729227218953,112.03499496107614
2018-02-01,2017-2018,2007-08,12,00,Misc. goods and services,255.21,Misc. goods & services,228.22333333333333,0.43816729227218953,111.82467466078549
2018-03-01,2017-2018,2007-08,12,00,Misc. goods and services,256.35,Misc. goods & services,228.22333333333333,0.43816729227218953,112.3241853739758
2018-04-01,2017-2018,2007-08,12,00,Misc. goods and services,263.59,Misc. goods & services,228.22333333333333,0.43816729227218953,115.49651657002643
2018-05-01,2017-2018,2007-08,12,00,Misc. goods and services,263.91,Misc. goods & services,228.22333333333333,0.43816729227218953,115.63673010355355
2018-06-01,2017-2018,2007-08,12,00,Misc. goods and services,264.25,Misc. goods & services,228.22333333333333,0.43816729227218953,115.78570698292609
2018-07-01,2018-2019,2007-08,12,00,Misc. goods and services,265.48,Misc. goods & services,228.22333333333333,0.43816729227218953,116.32465275242089
2018-08-01,2018-2019,2007-08,12,00,Misc. goods and services,264.45,Misc. goods & services,228.22333333333333,0.43816729227218953,115.87334044138052
2018-09-01,2018-2019,2007-08,12,00,Misc. goods and services,267.3,Misc. goods & services,228.22333333333333,0.43816729227218953,117.12211722435627
2018-10-01,2018-2019,2007-08,12,00,Misc. goods and services,271.44,Misc. goods & services,228.22333333333333,0.43816729227218953,118.93612981436313
2018-11-01,2018-2019,2007-08,12,00,Misc. goods and services,272.19,Misc. goods & services,228.22333333333333,0.43816729227218953,119.26475528356727
2018-12-01,2018-2019,2007-08,12,00,Misc. goods and services,275.96,Misc. goods & services,228.22333333333333,0.43816729227218953,120.91664597543341
2019-01-01,2018-2019,2007-08,12,00,Misc. goods and services,278.6,Misc. goods & services,228.22333333333333,0.43816729227218953,122.07340762703201
2019-02-01,2018-2019,2007-08,12,00,Misc. goods and services,280.4,Misc. goods & services,228.22333333333333,0.43816729227218953,122.86210875312193
2019-03-01,2018-2019,2007-08,12,00,Misc. goods and services,282.45,Misc. goods & services,228.22333333333333,0.43816729227218953,123.76035170227993
2019-04-01,2018-2019,2007-08,12,00,Misc. goods and services,284.46,Misc. goods & services,228.22333333333333,0.43816729227218953,124.64106795974702
2019-05-01,2018-2019,2007-08,12,00,Misc. goods and services,285.37,Misc. goods & services,228.22333333333333,0.43816729227218953,125.03980019571473
2019-06-01,2018-2019,2007-08,12,00,Misc. goods and services,289.65,Misc. goods & services,228.22333333333333,0.43816729227218953,126.9151562066397
2019-07-01,2019-2020,2015-16,12,00,Misc. goods and services,127.23,Misc. goods & services,228.22333333333333,0.43816729227218953,127.23
